Date,Open,High,Low,Close,Adj Close,Volume
2019-06-19,1286.9000244140625,1302.0,1262.5999755859375,1277.3499755859375,1265.6290283203125,6625604
2019-06-20,1280.0,1300.0,1278.0,1296.75,1284.85107421875,4914012
2019-06-21,1295.949951171875,1296.0,1275.550048828125,1279.5,1267.75927734375,10623098
2019-06-24,1272.1500244140625,1276.449951171875,1257.0999755859375,1262.4000244140625,1250.816162109375,5150998
2019-06-25,1258.9000244140625,1298.0,1254.25,1295.8499755859375,1283.959228515625,6842363
2019-06-26,1291.0,1304.5999755859375,1286.3499755859375,1294.1500244140625,1282.27490234375,5299942
2019-06-27,1293.1500244140625,1296.9000244140625,1271.0,1274.1500244140625,1262.4583740234375,11385972
2019-06-28,1277.0999755859375,1282.8499755859375,1248.6500244140625,1253.0999755859375,1241.6014404296875,8659721
2019-07-01,1258.050048828125,1272.6500244140625,1246.449951171875,1268.8499755859375,1257.20703125,6162080
2019-07-02,1273.949951171875,1281.0,1263.300048828125,1278.5,1266.7685546875,4638751
2019-07-03,1282.9000244140625,1286.5,1275.050048828125,1282.550048828125,1270.7813720703125,4026032
2019-07-04,1281.4000244140625,1291.0,1280.0,1284.0,1272.218017578125,4275148
2019-07-05,1285.0999755859375,1290.5,1260.0,1263.3499755859375,1251.7574462890625,4995344
2019-07-08,1258.0,1268.0999755859375,1248.199951171875,1252.050048828125,1240.561279296875,6404544
2019-07-09,1248.949951171875,1283.5,1245.5,1280.0999755859375,1268.353759765625,8016757
2019-07-10,1280.050048828125,1289.3499755859375,1268.699951171875,1278.8499755859375,1267.115234375,5494315
2019-07-11,1287.0,1289.800048828125,1279.300048828125,1281.550048828125,1269.79052734375,3935460
2019-07-12,1283.0,1300.0,1278.050048828125,1280.5,1268.7501220703125,7174054
2019-07-15,1285.0,1289.5,1270.3499755859375,1276.0999755859375,1264.3905029296875,4873164
2019-07-16,1279.949951171875,1294.9000244140625,1277.050048828125,1293.0,1281.135498046875,4604019
2019-07-17,1294.300048828125,1297.0,1280.0,1281.8499755859375,1270.087646484375,4334958
2019-07-18,1282.0,1286.4000244140625,1258.0,1261.8499755859375,1250.271240234375,5459896
2019-07-19,1268.199951171875,1272.949951171875,1242.699951171875,1249.0,1237.5391845703125,7468515
2019-07-22,1251.0,1284.5,1227.300048828125,1280.5,1268.7501220703125,13300153
2019-07-23,1285.0,1293.9000244140625,1260.4000244140625,1273.550048828125,1261.864013671875,9287951
2019-07-24,1273.5,1278.800048828125,1253.550048828125,1259.0999755859375,1247.54638671875,6943982
2019-07-25,1264.0,1269.050048828125,1227.0,1231.5,1220.19970703125,9968545
2019-07-26,1231.5,1242.5,1210.0,1213.800048828125,1202.6622314453125,9320481
2019-07-29,1216.9000244140625,1222.0,1205.0999755859375,1210.949951171875,1199.8382568359375,8058035
2019-07-30,1213.949951171875,1220.0,1175.949951171875,1180.9000244140625,1170.0640869140625,9533344
2019-07-31,1175.75,1185.0,1162.4000244140625,1166.25,1155.5484619140625,9705619
2019-08-01,1163.4000244140625,1188.199951171875,1150.3499755859375,1180.25,1169.4200439453125,10344862
2019-08-02,1175.699951171875,1198.25,1162.0999755859375,1184.3499755859375,1179.9195556640625,10865385
2019-08-05,1167.0,1167.0,1128.0,1143.3499755859375,1139.072998046875,13897461
2019-08-06,1134.75,1149.5999755859375,1122.0,1128.300048828125,1124.079345703125,13288909
2019-08-07,1126.5,1138.550048828125,1103.0999755859375,1109.4000244140625,1105.25,11588879
2019-08-08,1108.3499755859375,1158.0,1095.300048828125,1152.3499755859375,1148.039306640625,14262936
2019-08-09,1161.8499755859375,1175.5,1152.300048828125,1162.0999755859375,1157.7528076171875,10043949
2019-08-13,1233.1500244140625,1302.800048828125,1226.0,1274.75,1269.9814453125,47923444
2019-08-14,1304.0,1304.449951171875,1280.3499755859375,1288.25,1283.430908203125,14487137
2019-08-16,1291.199951171875,1291.800048828125,1273.0,1278.0,1273.21923828125,10047496
2019-08-19,1281.050048828125,1296.800048828125,1280.0,1292.5999755859375,1287.7646484375,7459859
2019-08-20,1289.800048828125,1292.5999755859375,1272.5999755859375,1275.949951171875,1271.1768798828125,6843460
2019-08-21,1275.6500244140625,1278.6500244140625,1266.5,1270.949951171875,1266.195556640625,4881553
2019-08-22,1270.949951171875,1271.0,1238.9000244140625,1246.75,1242.086181640625,6414937
2019-08-23,1239.0,1284.0,1226.5,1275.8499755859375,1271.0772705078125,9741262
2019-08-26,1294.0,1294.0,1259.0,1266.800048828125,1262.061279296875,8778739
2019-08-27,1285.0,1285.0,1261.199951171875,1274.8499755859375,1270.0810546875,12984396
2019-08-28,1273.75,1281.0,1256.050048828125,1263.300048828125,1258.5743408203125,5305639
2019-08-29,1256.449951171875,1260.25,1235.300048828125,1241.75,1237.1048583984375,8635974
2019-08-30,1245.5,1254.4000244140625,1221.0,1248.550048828125,1243.8795166015625,11308120
2019-09-03,1242.25,1243.0,1200.0,1206.4000244140625,1201.8870849609375,8563009
2019-09-04,1200.550048828125,1205.25,1186.050048828125,1201.1500244140625,1196.65673828125,15063355
2019-09-05,1206.800048828125,1213.199951171875,1193.300048828125,1198.5999755859375,1194.1162109375,10512763
2019-09-06,1203.0,1229.0,1195.25,1222.5,1217.9268798828125,10600234
2019-09-09,1220.6500244140625,1233.0,1213.1500244140625,1222.199951171875,1217.6279296875,5370758
2019-09-11,1222.5,1240.0,1222.5,1234.4000244140625,1229.7823486328125,5544468
2019-09-12,1235.0,1240.449951171875,1205.699951171875,1210.3499755859375,1205.822265625,5431139
2019-09-13,1212.0,1228.5,1206.9000244140625,1225.5999755859375,1221.0152587890625,5919260
2019-09-16,1189.0,1219.0999755859375,1186.0999755859375,1210.75,1206.2208251953125,9393731
2019-09-17,1211.0,1211.0,1193.5,1197.449951171875,1192.9705810546875,7150435
2019-09-18,1204.949951171875,1216.300048828125,1197.199951171875,1205.699951171875,1201.189697265625,6827281
2019-09-19,1207.8499755859375,1209.699951171875,1172.6500244140625,1179.050048828125,1174.6395263671875,6293454
2019-09-20,1187.949951171875,1269.9000244140625,1174.300048828125,1254.3499755859375,1249.65771484375,22019674
2019-09-23,1274.1500244140625,1281.0,1235.0,1239.199951171875,1234.5643310546875,9879751
2019-09-24,1243.5999755859375,1298.800048828125,1242.75,1278.699951171875,1273.9166259765625,15982067
2019-09-25,1284.0,1295.0,1268.8499755859375,1279.550048828125,1274.7635498046875,8316894
2019-09-26,1292.0,1298.800048828125,1283.5,1296.800048828125,1291.948974609375,8389212
2019-09-27,1292.5,1315.0,1284.0,1309.050048828125,1304.1531982421875,8712980
2019-09-30,1310.0,1335.75,1305.550048828125,1332.25,1327.266357421875,11549746
2019-10-01,1337.0,1342.0,1293.300048828125,1304.9000244140625,1300.0186767578125,8192597
2019-10-03,1286.0,1314.699951171875,1281.300048828125,1311.050048828125,1306.1456298828125,6183107
2019-10-04,1319.9000244140625,1328.5999755859375,1303.8499755859375,1308.0999755859375,1303.2066650390625,6853954
2019-10-07,1308.0999755859375,1320.800048828125,1301.699951171875,1310.0999755859375,1305.19921875,4599818
2019-10-09,1308.699951171875,1329.949951171875,1292.5,1324.75,1319.79443359375,8040938
2019-10-10,1325.0,1369.0,1321.0,1362.75,1357.6522216796875,16003744
2019-10-11,1363.699951171875,1365.5999755859375,1336.550048828125,1352.5999755859375,1347.5401611328125,7587648
2019-10-14,1364.949951171875,1364.949951171875,1350.8499755859375,1358.0,1352.9200439453125,6123412
2019-10-15,1362.5,1370.0,1354.300048828125,1364.1500244140625,1359.0469970703125,4422075
2019-10-16,1369.9000244140625,1379.6500244140625,1363.699951171875,1372.3499755859375,1367.21630859375,8870701
2019-10-17,1375.0,1399.0,1372.0,1396.5,1391.2760009765625,7332464
2019-10-18,1404.0,1427.9000244140625,1398.699951171875,1416.3499755859375,1411.0517578125,12856410
2019-10-22,1425.0,1436.8499755859375,1403.3499755859375,1414.1500244140625,1408.8599853515625,12703054
2019-10-23,1416.300048828125,1425.949951171875,1383.1500244140625,1392.4000244140625,1387.19140625,8432964
2019-10-24,1401.0,1441.4000244140625,1386.550048828125,1436.449951171875,1431.0765380859375,10351384
2019-10-25,1441.0999755859375,1441.449951171875,1411.25,1431.199951171875,1425.84619140625,6190013
2019-10-29,1445.5,1480.0,1442.0999755859375,1467.050048828125,1461.5621337890625,11780494
2019-10-30,1480.0,1484.550048828125,1460.300048828125,1479.0999755859375,1473.5670166015625,7470723
2019-10-31,1484.0,1489.6500244140625,1461.699951171875,1464.3499755859375,1458.8721923828125,8898168
2019-11-01,1455.0,1461.800048828125,1441.0,1456.9000244140625,1451.4500732421875,6356579
2019-11-04,1465.9000244140625,1471.0,1445.0999755859375,1457.6500244140625,1452.197265625,6429329
2019-11-05,1463.0999755859375,1468.949951171875,1441.0,1447.300048828125,1441.885986328125,5799318
2019-11-06,1442.699951171875,1446.449951171875,1428.5,1434.9000244140625,1429.5323486328125,6686289
2019-11-07,1435.0,1463.0,1432.199951171875,1458.5999755859375,1453.1436767578125,6438749
2019-11-08,1449.0,1459.6500244140625,1441.300048828125,1445.5,1440.0926513671875,5494844
2019-11-11,1439.0999755859375,1444.25,1422.550048828125,1427.800048828125,1422.458984375,5192423
2019-11-13,1430.0,1475.9000244140625,1430.0,1472.300048828125,1466.79248046875,11532364
2019-11-14,1476.0,1481.5999755859375,1455.800048828125,1462.75,1457.2781982421875,6518339
2019-11-15,1465.6500244140625,1486.800048828125,1463.1500244140625,1470.8499755859375,1465.3477783203125,7173674
2019-11-18,1472.6500244140625,1486.0,1455.4000244140625,1459.199951171875,1453.741455078125,6435097
2019-11-19,1467.0,1514.9000244140625,1465.0,1509.75,1504.102294921875,13795569
2019-11-20,1555.050048828125,1572.4000244140625,1543.199951171875,1547.6500244140625,1541.860595703125,19904164
2019-11-21,1545.0,1556.0,1528.550048828125,1537.5999755859375,1531.84814453125,6810577
2019-11-22,1542.0999755859375,1569.5,1537.5999755859375,1546.5,1540.71484375,10218978
2019-11-25,1551.1500244140625,1564.800048828125,1551.0,1561.550048828125,1555.7086181640625,6924313
2019-11-26,1568.0999755859375,1576.3499755859375,1556.0,1560.25,1554.4134521484375,16152137
2019-11-27,1559.949951171875,1575.5,1556.0999755859375,1569.8499755859375,1563.9775390625,4408336
2019-11-28,1572.6500244140625,1584.1500244140625,1563.949951171875,1580.300048828125,1574.388427734375,6284885
2019-11-29,1581.949951171875,1581.949951171875,1547.8499755859375,1551.1500244140625,1545.3475341796875,8484822
2019-12-02,1600.0,1614.449951171875,1577.0,1586.5,1580.565185546875,14275186
2019-12-03,1592.75,1594.0,1572.5999755859375,1578.9000244140625,1572.99365234375,5938786
2019-12-04,1573.0,1577.5,1533.75,1552.699951171875,1546.8916015625,9594828
2019-12-05,1574.0,1579.75,1544.0,1550.8499755859375,1545.048583984375,9117022
2019-12-06,1553.0,1568.0,1541.0999755859375,1554.9000244140625,1549.08349609375,5982129
2019-12-09,1556.1500244140625,1577.4000244140625,1546.5,1572.5999755859375,1566.7171630859375,5779807
2019-12-10,1572.050048828125,1573.5999755859375,1554.1500244140625,1561.949951171875,1556.1070556640625,4650906
2019-12-11,1555.5999755859375,1574.5,1550.5999755859375,1562.4000244140625,1556.555419921875,5652698
2019-12-12,1570.25,1573.8499755859375,1556.6500244140625,1568.199951171875,1562.3336181640625,4720977
2019-12-13,1580.0,1590.0,1572.4000244140625,1582.9000244140625,1576.978759765625,5791522
2019-12-16,1592.0,1593.9000244140625,1564.3499755859375,1566.5999755859375,1560.7396240234375,5436951
2019-12-17,1566.75,1579.0,1555.550048828125,1562.699951171875,1556.854248046875,9291724
2019-12-18,1563.0,1580.0,1562.0,1575.8499755859375,1569.955078125,6739582
2019-12-19,1573.699951171875,1614.9000244140625,1571.800048828125,1609.949951171875,1603.927490234375,9375484
2019-12-20,1615.0,1617.550048828125,1596.0999755859375,1599.0999755859375,1593.1180419921875,9724619
2019-12-23,1560.0999755859375,1577.550048828125,1557.800048828125,1571.4000244140625,1565.521728515625,11478429
2019-12-24,1568.9000244140625,1572.050048828125,1542.5,1546.449951171875,1540.6650390625,8251144
2019-12-26,1541.6500244140625,1552.949951171875,1510.1500244140625,1515.4000244140625,1509.731201171875,13605737
2019-12-27,1527.0,1546.199951171875,1521.300048828125,1542.3499755859375,1536.580322265625,8081591
2019-12-30,1545.949951171875,1547.6500244140625,1528.050048828125,1544.199951171875,1538.4234619140625,7828402
2019-12-31,1542.0,1543.699951171875,1508.050048828125,1514.050048828125,1508.3863525390625,10150467
2020-01-01,1518.0,1527.0999755859375,1505.5,1509.5999755859375,1503.952880859375,6402372
2020-01-02,1512.0,1540.949951171875,1512.0,1535.300048828125,1529.5567626953125,8096561
2020-01-03,1533.0,1541.6500244140625,1523.0,1537.1500244140625,1531.39990234375,9593498
2020-01-06,1520.0,1527.9000244140625,1498.0,1501.5,1495.8831787109375,11209343
2020-01-07,1519.0,1534.5,1513.5,1524.5999755859375,1518.896728515625,7627191
2020-01-08,1515.0,1534.449951171875,1510.0,1513.1500244140625,1507.4896240234375,7336561
2020-01-09,1538.5999755859375,1550.0,1531.25,1548.0,1542.209228515625,6849606
2020-01-10,1551.9000244140625,1557.949951171875,1539.6500244140625,1547.6500244140625,1541.860595703125,5704686
2020-01-13,1545.050048828125,1558.699951171875,1538.4000244140625,1543.699951171875,1537.92529296875,8358090
2020-01-14,1540.0,1550.0,1521.8499755859375,1529.4000244140625,1523.6788330078125,7230788
2020-01-15,1535.8499755859375,1539.9000244140625,1518.25,1523.8499755859375,1518.1495361328125,7231393
2020-01-16,1529.0,1543.3499755859375,1528.0,1537.9000244140625,1532.1470947265625,5873662
2020-01-17,1553.5,1584.949951171875,1553.199951171875,1581.0,1575.0858154296875,13469708
2020-01-20,1609.0,1609.0,1526.4000244140625,1532.3499755859375,1526.6177978515625,14878868
2020-01-21,1528.5999755859375,1545.8499755859375,1522.0,1533.9000244140625,1528.1619873046875,8650831
2020-01-22,1544.0,1546.75,1531.0999755859375,1533.3499755859375,1527.614013671875,4719245
2020-01-23,1536.5,1541.949951171875,1520.699951171875,1526.8499755859375,1521.1383056640625,5142088
2020-01-24,1527.0,1536.3499755859375,1518.550048828125,1521.550048828125,1515.8582763671875,6687633
2020-01-27,1514.9000244140625,1524.449951171875,1505.0,1506.550048828125,1500.914306640625,6120429
2020-01-28,1508.5999755859375,1510.0,1463.5999755859375,1471.75,1466.2445068359375,11215313
2020-01-29,1474.050048828125,1494.4000244140625,1464.050048828125,1479.8499755859375,1474.314208984375,11313297
2020-01-30,1479.0,1479.699951171875,1440.0,1443.75,1438.3492431640625,10241756
2020-01-31,1453.0,1453.25,1407.199951171875,1411.6500244140625,1406.369384765625,15886673
2020-02-03,1369.9000244140625,1399.949951171875,1363.050048828125,1385.5,1380.317138671875,14040626
2020-02-04,1400.0,1432.5,1397.800048828125,1426.4000244140625,1421.064208984375,11604666
2020-02-05,1434.9000244140625,1452.800048828125,1430.300048828125,1448.5,1443.0814208984375,8444823
2020-02-06,1454.0999755859375,1467.0,1440.0999755859375,1457.800048828125,1452.3466796875,7103715
2020-02-07,1451.0,1452.3499755859375,1428.300048828125,1433.6500244140625,1428.2869873046875,5581641
2020-02-10,1428.0,1445.5,1410.449951171875,1435.5999755859375,1430.229736328125,6922631
2020-02-11,1447.4000244140625,1466.199951171875,1445.050048828125,1452.75,1447.3155517578125,6400245
2020-02-12,1456.1500244140625,1474.8499755859375,1455.0,1470.300048828125,1464.7999267578125,6187091
2020-02-13,1477.75,1477.75,1462.5999755859375,1474.1500244140625,1468.635498046875,6201763
2020-02-14,1477.25,1501.449951171875,1453.0999755859375,1487.5999755859375,1482.03515625,9704655
2020-02-17,1489.0,1506.1500244140625,1474.300048828125,1478.25,1472.72021484375,6011340
2020-02-18,1475.9000244140625,1475.9000244140625,1457.4000244140625,1467.4000244140625,1461.9107666015625,5086964
2020-02-19,1479.3499755859375,1506.449951171875,1475.0999755859375,1503.800048828125,1498.1746826171875,6438918
2020-02-20,1497.0,1508.0,1483.800048828125,1485.949951171875,1480.391357421875,7722577
2020-02-24,1469.75,1477.0,1439.550048828125,1444.949951171875,1439.544677734375,9769743
2020-02-25,1451.4000244140625,1451.4000244140625,1410.0,1416.4000244140625,1411.1015625,12684109
2020-02-26,1410.0,1412.3499755859375,1387.3499755859375,1392.0,1386.7928466796875,13423661
2020-02-27,1388.0,1393.800048828125,1369.0,1386.25,1381.0643310546875,11454300
2020-02-28,1354.9000244140625,1357.0,1325.0,1328.6500244140625,1323.6798095703125,17973847
2020-03-02,1355.0999755859375,1369.0,1301.0999755859375,1316.1500244140625,1311.2265625,13486634
2020-03-03,1329.699951171875,1353.9000244140625,1322.0,1342.8499755859375,1337.82666015625,12525809
2020-03-04,1352.0,1353.800048828125,1307.9000244140625,1339.699951171875,1334.6884765625,10105782
2020-03-05,1352.199951171875,1357.949951171875,1306.0,1311.1500244140625,1306.2452392578125,13948324
2020-03-06,1270.0,1288.1500244140625,1241.0999755859375,1271.0,1266.2454833984375,15422068
2020-03-09,1240.050048828125,1241.0,1095.0,1114.1500244140625,1109.982177734375,40316138
2020-03-11,1108.0,1178.449951171875,1108.0,1153.550048828125,1149.23486328125,27237321
2020-03-12,1085.0,1101.0,1048.699951171875,1063.0,1059.0235595703125,25587823
2020-03-13,998.0,1140.0,942.4000244140625,1105.300048828125,1101.1654052734375,33509107
2020-03-16,1060.550048828125,1079.699951171875,1005.0,1015.7000122070312,1011.9005126953125,17592794
2020-03-17,1047.25,1060.0,1003.2000122070312,1008.0,1004.2293090820312,20776373
2020-03-18,1025.300048828125,1035.9000244140625,961.0,968.5,964.8770751953125,20449241
2020-03-19,920.0999755859375,967.0,892.2000122070312,917.7000122070312,914.26708984375,28071848
2020-03-20,939.5,1034.9000244140625,930.0,1017.9500122070312,1014.14208984375,28966278
2020-03-23,916.2000122070312,950.0,875.6500244140625,884.0499877929688,880.742919921875,18593390
2020-03-24,930.0,970.0,895.7999877929688,943.4000244140625,939.8709716796875,20908452
2020-03-25,963.7999877929688,1151.550048828125,963.25,1082.25,1078.2015380859375,33432712
2020-03-26,1095.800048828125,1116.9000244140625,1042.3499755859375,1066.199951171875,1062.2115478515625,20912841
2020-03-27,1095.0,1107.300048828125,1046.199951171875,1065.5999755859375,1061.61376953125,19044609
2020-03-30,1040.5999755859375,1074.800048828125,1020.0,1030.449951171875,1026.59521484375,13820078
2020-03-31,1073.949951171875,1129.800048828125,1048.0,1113.75,1109.583740234375,20249183
2020-04-01,1122.25,1124.5999755859375,1045.199951171875,1080.449951171875,1076.408203125,19016959
2020-04-03,1134.449951171875,1134.449951171875,1056.300048828125,1077.449951171875,1073.41943359375,18911970
2020-04-07,1102.0999755859375,1214.0,1100.0,1206.0999755859375,1201.5882568359375,24857792
